id,from,to,priority,type,shape,name,spreadType,bidi,distance
625955293#1,8305578763,cluster_3378459486_4590472024_4590472035_5909744757,1,highway.footway,"[2434.34, 1763.25]",,center,,
627355687,5922258657,5922258658,1,highway.service,"[2432.07, 1779.9]",,,,
627355688,5922258658,5922258657,1,highway.service,"[2431.54, 1785.59]",,,,
627355690,5922258662,5922258663,1,highway.service,"[2430.25, 1800.11]",,,,
627355691,5922258663,5922258662,1,highway.service,"[2429.9, 1807.64]",,,,
627355693,5922258667,cluster_5922258670_6364939144,1,highway.service,"[2450.36, 1786.35]",,,,
627355695#1,cluster_5922258670_6364939144,5922258667,1,highway.service,"[2444.34, 1786.65]",,,,
627355696,5922258673,cluster_5922258678_5930807763,1,highway.service,"[2437.42, 1784.48]",,,,
627355700#1,cluster_5922258678_5930807763,5922258673,1,highway.service,"[2432.07, 1779.9]",,,,
628151236,2656298181,5930209619,1,highway.footway,"[2428.14, 1773.6]",,center,,
628330906,5747234979,5931763570,1,highway.service,"[2965.65, 1118.69]",,,,
643101294#1,6052747082,10041232967,1,highway.footway,"[2917.22, 1160.12]",,center,,
643101295#0,6052747082,6052748207,1,highway.footway,"[2851.21, 1114.69]",,center,,
643101295#1,6052748207,3182529367,1,highway.footway,"[2842.54, 1107.54]",,center,,
643101296,6052748202,6052748207,1,highway.pedestrian,"[2826.47, 1101.34]",,center,,
660170641,5393012761,270480390,1,highway.footway,"[2742.17, 1093.33]",,center,,
660170645,6181022488,6181022490,1,highway.path,"[2643.7, 1085.49]",,,,
66071366#0,cluster_283039344_9343704424,8361403533,10,highway.tertiary,"[2634.72, 1083.98]",Französische Straße,,,
66071366#2,353646379,29207418,10,highway.tertiary,"[2630.06, 1081.76]",Französische Straße,,,
66071366#3,29207418,25663722,10,highway.tertiary,"[2626.24, 1079.16]",Französische Straße,,,
66071373#1,cluster_25664779_25664841_6583929467_746803372,cluster_5632884658_9554352438,3,highway.residential,"[2618.89, 1067.52]",Charlottenstraße,center,,
66071379#0,4457861305,6455815198,3,highway.residential,"[2618.89, 1067.52]",Oberwallstraße,center,,
663143886,1210473657,6207557152,1,highway.footway,"[2617.86, 1063.37]",,center,,
666482960,cluster_6239957127_8725243835,4121410248,1,highway.footway,"[2617.64, 1058.31]",,center,,
666482961,cluster_4121410254_8725243867,4121410249,1,highway.footway,"[2617.95, 1053.25]",,center,,
668036844#1,8317596703,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.footway,"[2619.65, 1032.85]",,center,,
669540788,6269909800,6269909806,1,highway.footway,"[2623.76, 974.78]",,center,,
674030439,6305106451,6312195460,1,highway.footway,"[2619.56, 964.89]",,center,,
674030440#0,cluster_6305106452_6312195468,10023486732,1,highway.service,"[2615.47, 960.99]",,,,
674030440#1,10023486732,6312195465,1,highway.service,"[2606.67, 956.1]",,,,
677882824,3095536667,5518191260,1,highway.pedestrian,"[2528.27, 949.33]",,center,,
68647306#1,cluster_25662738_365516587,6560571772,3,highway.residential,"[2513.0, 951.17]",Behrenstraße,center,,
68647306#3,6564393258,353646382,3,highway.residential,"[2508.25, 953.28]",Behrenstraße,center,,
68711084#0,cluster_1348697004_1447899974_5824657588_5824657589_5824657593,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,12,highway.primary,"[2445.95, 1652.62]",Dorotheenstraße,,,
687623781#4,6446104376,3182529372,1,highway.pedestrian,"[2445.62, 1656.6]",,center,,
687623782#2,6448102129,10183133111,1,highway.pedestrian,"[3627.62, 1083.81]",,center,,
687623783,6446104369,6052747082,1,highway.pedestrian,"[3628.4, 1084.43]",,center,,
687625022,10196222621,6446104376,1,highway.pedestrian,"[3687.77, 1131.44]",,center,,
687740870,6447331771,2694713812,1,highway.service,"[3727.44, 1163.08]",,,,
687787214#2,10196188912,10188332726,1,highway.footway,"[3831.56, 1243.82]",,center,,
687787219,9213873349,196763697,1,highway.pedestrian,"[2442.97, 1791.04]",,center,,
687787221#2,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,9891678214,1,highway.footway,"[2439.4, 1793.26]",,center,,
687804453#0,6448068515,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,1,highway.footway,"[2432.38, 1800.99]",,center,,
687804453#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,6448068511,1,highway.footway,"[2431.45, 1802.98]",,center,,
687804456#1,3182529367,5518191260,1,highway.pedestrian,"[2430.78, 1804.43]",,center,,
687804456#5,3182529369,2298016645,1,highway.pedestrian,"[3011.42, 1059.48]",,center,,
687966675#0,9659538309,6449731031,1,highway.footway,"[2752.55, 1478.26]",,center,,
687966675#1,6449731031,2381159785,1,highway.footway,"[3533.18, 1410.8]",,center,,
687966679#1,6449731032,3527851386,1,highway.pedestrian,"[3597.59, 1437.05]",,center,,
688445662#1,6455815196,6455815193,1,highway.footway,"[3629.18, 1445.46]",,center,,
688445665#1,6455815197,6455815198,1,highway.footway,"[3643.74, 1448.51]",,center,,
688761153,6460260300,262482676,3,highway.residential,"[3756.82, 1445.65]",Georgenstraße,center,,
690327002#1,6476575479,cluster_8573868516_8573915417,1,highway.footway,"[3768.4, 1442.51]",,center,,
690327002#3,cluster_8573868516_8573915417,cluster_1673527224_1673527227_21487161_3781110311_3781110312_3781110313_3918673901_3918673903_3918673904_4603453181_51974030_6476575480,1,highway.footway,"[4104.52, 588.94]",,center,,
690327002#4,cluster_1673527224_1673527227_21487161_3781110311_3781110312_3781110313_3918673901_3918673903_3918673904_4603453181_51974030_6476575480,9962315422,1,highway.footway,"[4104.64, 572.9]",,center,,
699041692#0,5633363691,7162168702,1,highway.footway,"[4101.42, 543.39]",,center,,
699041692#2,7162168703,6560666220,1,highway.footway,"[3576.94, 761.22]",,center,,
700126931#0,cluster_1375229179_9937500807,9853173566,1,highway.footway,"[3568.73, 781.86]",,center,,
700126931#2,6574705356,303436670,1,highway.footway,"[3559.96, 835.77]",,center,,
700330883#1,cluster_6576739835_6576739836,6576739837,1,highway.service,"[3557.13, 845.12]",,,,
70163730#0,4603453638,3973608495,1,highway.footway,"[3540.68, 876.56]",,center,,
705182548,6623314301,26747878,3,highway.residential,"[3532.36, 887.08]",Schiffbauerdamm,,,
709221695#1,cluster_5323317819_9817923260,cluster_6665554019_9817923259,1,highway.service,"[2973.97, 799.61]",,,,
711640736#0,cluster_26701259_6690679589,6690679590,1,highway.service,"[2940.29, 796.57]",,,,
711640736#1,6690679590,6690679597,1,highway.service,"[2852.47, 789.0]",,,,
711640736#2,6690679597,6690679590,1,highway.service,"[2806.61, 788.75]",,,,
711640737,cluster_26701259_6690679589,6690679603,1,highway.service,"[2804.1, 789.4]",,,,
71326270,8730811968,253847975,18,railway.subway,"[4086.68, 1141.84]",C,center,-71326270,
713576589#1,cluster_26871574_9820536006_9820536007_9820547946_9820547947,cluster_3026664248_9820547945,3,highway.residential,"[4103.04, 1155.19]",Linienstraße,center,,
713576589#2,cluster_3026664248_9820547945,cluster_1448679340_5700389950_5700389951_9817923242_9817923302,3,highway.residential,"[1915.04, 1250.2]",Linienstraße,center,,
713576590#0,1448679341,cluster_26871574_9820536006_9820536007_9820547946_9820547947,3,highway.residential,"[1912.37, 1283.88]",Linienstraße,center,,
714295592,6714506684,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,1,highway.footway,"[2282.88, 1204.05]",,center,,
714295594#2,6714506677,6714506679,1,highway.footway,"[2268.39, 1189.86]",,center,,
717177007#0,29221578,cluster_29221614_9828268565_9828268588_9828268592,3,highway.residential,"[2440.72, 1889.63]",Linienstraße,,,
717177007#3,cluster_29221614_9828268565_9828268588_9828268592,cluster_1661927348_9788931206_9828268553_9828268554,3,highway.residential,"[2493.12, 1905.63]",Linienstraße,,,
717251624,6736065251,5481132439,1,highway.footway,"[2500.55, 1907.92]",,center,,
718101395,6743816372,cluster_5481132451_6743816375,1,highway.service,"[2514.19, 1912.07]",,,,
718101397,cluster_5481132451_6743816375,6743816372,1,highway.service,"[2418.8, 1901.82]",,,,
720167983#3,5643775360,1352310779,1,highway.footway,"[2415.46, 1909.13]",Simsonweg,center,,
721535525,2786208158,26734306,1,highway.pedestrian,"[2398.57, 1935.34]",,center,,
72157171#2,9891723330,888375474,1,highway.footway,"[2383.79, 1956.53]",,center,,
72157174#1,cluster_1827996421_1827996431_1827996436_1827996440_1827996455_1865536623_1865536624_2121324874_21487210_29221504_29221506_341340973_3792418585_3792418589_3792418616_3792418629_3792418630_3792418641_3792418767_3792418791_6795935364_6795935365,1827996501,12,highway.primary,"[2356.89, 1994.99]",Karl-Liebknecht-Straße,center,,
72260322,858597929,858597922,1,highway.service,"[2356.89, 1994.99]",,,,
72260323,858597922,858597929,1,highway.service,"[2261.01, 2128.14]",,,,
72283641#1,8353772553,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.footway,"[2256.06, 2134.83]",,center,,
72283641#3,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,8353772547,1,highway.footway,"[2510.22, 770.56]",,center,,
72455512,860257025,9830554077,1,highway.footway,"[2508.96, 787.74]",,center,,
72678525,2694711506,cluster_4565322441_5397577486_768038174_863119413,1,highway.pedestrian,"[2507.9, 802.41]",Panoramastraße,center,,
727277377,6815725613,2046756045,1,highway.service,"[3333.33, 1307.07]",,,,
727277379,cluster_2046756041_6815725618,1663267163,1,highway.service,"[3372.22, 1312.02]",,,,
729183912#0,6831649358,9828580267,1,highway.footway,"[3407.58, 1314.78]",,center,,
729659096,258485785,6835150585,1,highway.footway,"[3454.33, 1324.19]",,center,,
729659097,6835150585,6835150552,1,highway.footway,"[3461.98, 1327.52]",,center,,
72984377#1,3808684896,6439731007,19,railway.light_rail,"[3495.81, 1338.07]",6024,center,-32590438#0,
730274542,652787410,6841499103,1,highway.footway,"[3413.55, 1265.99]",,center,,
73310502#1,cluster_311464976_3185200557_5700389948_5700389949,3185200558,11,highway.secondary,"[3428.75, 1236.12]",Torstraße,,,
734578686,cluster_3922684684_3922684686_3922684691_545036683,6879458154,3,highway.residential,"[3434.42, 1225.39]",Werderscher Markt,,,
744493888,cluster_1206624326_6967775513,6967775514,1,highway.footway,"[3466.22, 1241.87]",,center,,
744493892,6967775516,cluster_1206624322_6967775519,1,highway.footway,"[3572.49, 1197.1]",,center,,
751595929#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,5931763570,3,highway.residential,"[3595.13, 1186.12]",Rathausstraße,,,
755340907#0,620157398,cluster_25954547_29221622_9044259979_9828188543_9828800567_9828800573_9828800580,3,highway.residential,"[3614.22, 1184.7]",Gipsstraße,,,
755551646#2,29194699,cluster_5410255875_5410255878,10,highway.tertiary,"[3625.27, 1188.69]",Breite Straße,,,
755551647,540636326,4400960004,10,highway.tertiary,"[3428.14, 1236.98]",Breite Straße,,,
756306892,29221534,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,10,highway.tertiary,"[3571.33, 1201.46]",Memhardstraße,center,,
757944649,2656298183,2656298181,1,highway.footway,"[2522.1, 575.9]",,center,,
759972540#1,cluster_7099392376_9830554090,7099392377,1,highway.service,"[2523.53, 562.16]",,,,
76611944,26734234,cluster_26734254_9874893134,3,highway.residential,"[2530.34, 523.53]",Otto-von-Bismarck-Allee,center,,
77348147,2796688606,614674365,10,highway.tertiary,"[2506.37, 754.55]",An der Spandauer Brücke,,,
777143960,7251440236,7251440238,1,highway.footway,"[2639.86, 764.67]",,center,,
779888535,9830554072,7282245144,1,highway.footway,"[2511.38, 754.96]",,center,,
780327559#3,7282245149,9830554079,1,highway.footway,"[2522.5, 760.68]",,center,,
780327564,7286123345,4795653627,1,highway.footway,"[2525.97, 760.95]",,center,,
780327580,7286123372,7286123375,1,highway.footway,"[2622.27, 768.31]",Am Nußbaum,center,,
780327581#1,7286123372,7286123375,1,highway.footway,"[1678.55, 857.13]",Am Nußbaum,center,,
780334232#0,258485593,6215574225,1,highway.footway,"[1681.32, 857.06]",,center,,
780334232#2,6215574224,9700749469,1,highway.footway,"[1696.47, 856.64]",,center,,
78049203#0,293227414,1663267164,1,highway.footway,"[2780.96, 783.39]",,center,,
78049203#1,1663267164,1663267153,1,highway.footway,"[2775.83, 782.53]",,center,,
780514916#2,9828580236,9828580240,1,highway.footway,"[2783.51, 772.11]",,center,,
780514918,7288375928,7288375930,1,highway.footway,"[2782.86, 768.1]",,center,,
780514919,7288375931,7288375933,1,highway.footway,"[2767.74, 767.12]",,center,,
780514921,7288375936,7288375934,1,highway.footway,"[2759.04, 769.03]",,center,,
780514925,9828268610,7288375948,1,highway.footway,"[3707.83, 1138.94]",,center,,
780514926#1,7288375948,5022372827,1,highway.footway,"[3874.92, 1270.2]",,center,,
780514931,9828580125,5022372824,1,highway.footway,"[3681.37, 1139.6]",,center,,
78298215#0,10140468017,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,12,highway.primary,"[3621.84, 1093.29]",Straße des 17. Juni,center,,
783042668,7312391564,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,12,highway.primary,"[3686.32, 1133.29]",Karl-Liebknecht-Straße,center,,
785281156,1509496403,3463843503,1,highway.footway,"[3692.6, 1125.29]",Spreeufer,center,,
7917219#1,cluster_4603453608_58571017,665910968,3,highway.residential,"[3692.6, 1125.29]",Claire-Waldoff-Straße,,,
792782325,7413200491,7413200493,1,highway.service,"[3696.47, 1120.35]",,,,
796446835#2,7448585407,7448585412,1,highway.service,"[3617.49, 1099.15]",,,,
796446835#3,7448585412,7448585407,1,highway.service,"[3623.69, 1090.79]",,,,
803199198#1,1474045664,5339623430,1,highway.footway,"[3624.91, 1089.15]",,center,,
803471188#0,7515757034,cluster_25665636_3378459427_3378459431_4489578366_538795142_9554202862,1,highway.footway,"[3624.91, 1089.15]",,center,,
803471190#0,4400793724,cluster_25665646_3602294175_7515757037,1,highway.footway,"[3626.64, 1086.81]",,center,,
803471190#1,cluster_25665646_3602294175_7515757037,9959226601,1,highway.footway,"[3636.66, 1073.29]",,center,,
803471192#0,2139981545,7515757043,1,highway.service,"[4017.18, 1428.9]",Platz der Märzrevolution,,,
803471194#2,7515757043,7515757045,1,highway.footway,"[4019.03, 1427.18]",,center,,
803471195#1,5416774418,2139981546,1,highway.footway,"[4027.48, 1418.28]",,center,,
803471195#2,2139981546,cluster_1988511977_7515757040,1,highway.footway,"[4029.02, 1416.68]",,center,,
803483082#1,9945558800,2341815036,1,highway.footway,"[4031.07, 1414.56]",,center,,
803483095#1,3730313054,3730313055,1,highway.footway,"[4032.19, 1413.42]",,center,,
803941122,1633759814,10053209427,17,railway.tram,"[4036.87, 1408.58]",,center,,
80715076#1,cluster_25954550_9820547956_9824210252_9830554073_9830554074,cluster_2269947622_29192133_9824210253,3,highway.residential,"[4036.87, 1408.58]",Koppenplatz,,,
80715076#3,cluster_2269947622_29192133_9824210253,1448679341,3,highway.residential,"[4043.44, 1403.54]",Koppenplatz,,,
81112790,cluster_25665883_262469634_29219439_29219441_961875311,31154773,12,highway.primary,"[4054.87, 1402.38]",Molkenmarkt,center,,
818510438,7643943079,7643943081,1,highway.service,"[1720.15, 1391.73]",,,,
818982945,3342715630,1871746227,1,highway.footway,"[1739.77, 1361.41]",,center,,
819027709#0,1264074482,961875299,12,highway.primary,"[1741.98, 1358.04]",Grunerstraße,center,,
819027709#2,961875299,cluster_25665883_262469634_29219439_29219441_961875311,12,highway.primary,"[2942.6, 1578.91]",Grunerstraße,center,,
82652816,29219455,29219458,3,highway.residential,"[2955.36, 1600.17]",Rolandufer,,,
82654054,3191026786,3184013261,1,highway.footway,"[2894.69, 1640.03]",,center,,
82654059#2,10173804193,cluster_25665883_262469634_29219439_29219441_961875311,11,highway.secondary,"[2934.55, 1686.57]",Spandauer Straße,center,,
82658671#1,3513418926,cluster_196772388_3513418922,3,highway.residential,"[2942.41, 1700.21]",Klosterstraße,,,
82658674#0,cluster_196772388_3513418922,5527777338,3,highway.residential,"[2941.94, 1709.13]",Klosterstraße,,,
82658674#1,5527777338,1876479331,3,highway.residential,"[2930.02, 1731.03]",Klosterstraße,,,
82658674#2,1876479331,1182601207,3,highway.residential,"[3678.48, 1131.58]",Klosterstraße,,,
82658674#3,1182601207,cluster_2086246928_28373974,3,highway.residential,"[3214.84, 1341.84]",Klosterstraße,,,
82658675#1,9460832686,2721065876,1,highway.footway,"[3215.42, 1322.16]",,center,,
828816763,7736988897,29219445,1,highway.service,"[3299.24, 533.35]",,,,
